LoanGuid,Product Type,Branch Channel,Loan Purpose,LoanAmount,Funded D,cycle_days
92405177,FHA,Wholesale,Purchase,303975.0,2024-08-02,71
92405196,NONCONFORMING,Wholesale,Refinance CashOut,2317500.0,2024-07-16,62
92405199,NONCONFORMING,Wholesale,Purchase,1920000.0,2024-05-30,15
62405224,FHA,Retail,Purchase,554875.0,2024-07-31,30
82405205,NONCONFORMING,Wholesale,Purchase,1136000.0,2024-06-14,29
82405206,FHA,Wholesale,Purchase,635000.0,2024-07-05,46
82405207,NONCONFORMING,Wholesale,Purchase,601500.0,2024-06-24,39
82405208,NONCONFORMING,Wholesale,Refinance,685000.0,2024-06-28,43
82405214,NONCONFORMING,Wholesale,Refinance CashOut,150000.0,2024-06-21,35
82405218,NONCONFORMING,Wholesale,Purchase,513000.0,2024-06-06,20
82405225,NONCONFORMING,Wholesale,Purchase,504000.0,2024-06-17,28
82405229,NONCONFORMING,Wholesale,Purchase,386400.0,2024-06-06,17
82405232,NONCONFORMING,Wholesale,Refinance CashOut,303800.0,2024-06-13,23
82405234,CONFORMING,Wholesale,Purchase,406000.0,2024-07-05,29
82405236,NONCONFORMING,Wholesale,Refinance CashOut,396900.0,2024-06-28,38
92405228,NONCONFORMING,Wholesale,Purchase,200000.0,2024-06-17,28
92405231,NONCONFORMING,Wholesale,Purchase,960000.0,2024-06-17,27
52405282,NONCONFORMING,Wholesale,Refinance CashOut,115000.0,2024-05-30,6
82405248,FHA,Wholesale,Purchase,576550.0,2024-06-07,16
82405254,NONCONFORMING,Wholesale,Refinance CashOut,798000.0,2024-06-20,29
82405255,NONCONFORMING,Wholesale,Refinance CashOut,945000.0,2024-06-24,33
82405256,NONCONFORMING,Wholesale,Refinance CashOut,770000.0,2024-06-20,29
82405257,NONCONFORMING,Wholesale,Purchase,403200.0,2024-06-21,30
82405259,NONCONFORMING,Wholesale,Purchase,712500.0,2024-06-20,28
82405263,NONCONFORMING,Wholesale,Refinance,1056185.0,2024-06-26,34
82405264,CONFORMING,Wholesale,Purchase,389500.0,2024-06-12,20
82405265,NONCONFORMING,Wholesale,Purchase,365520.0,2024-06-12,20
82405272,FHA,Wholesale,Purchase,704450.0,2024-06-11,19
82405273,NONCONFORMING,Wholesale,Purchase,1095920.0,2024-06-13,21
82405275,CONFORMING,Wholesale,Purchase,248000.0,2024-06-21,29
82511439,2ND,Wholesale,Refinance CashOut,,2025-12-22,32
82511440,FHA,Wholesale,Purchase,,2025-12-15,25
82503178,NONCONFORMING,Wholesale,Purchase,228000.0,2025-04-11,31
82503179,FHA,Wholesale,Purchase,284675.0,2025-03-31,20
82503180,2ND,Wholesale,Refinance CashOut,200000.0,2025-03-27,16
82503184,NONCONFORMING,Wholesale,Refinance CashOut,195000.0,2025-03-31,20
82503188,ZERO INTEREST PROGRAM,Wholesale,Purchase,21350.0,2025-03-27,16
82503190,CONFORMING,Wholesale,Purchase,403750.0,2025-04-30,27
82503191,FHA BOND,Wholesale,Purchase,550050.0,2025-04-08,28
82503211,2ND,Wholesale,Refinance CashOut,362557.0,2025-04-14,32
82503234,FHA,Wholesale,Purchase,410125.0,2025-04-02,20
82503235,NONCONFORMING,Wholesale,Purchase,420000.0,2025-03-31,18
82503237,FHA,Wholesale,Purchase,574175.0,2025-04-23,41
82503241,NONCONFORMING,Wholesale,Refinance,1084000.0,2025-04-11,29
82503215,FHA BOND,Wholesale,Purchase,241250.0,2025-04-10,29
82503216,NONCONFORMING,Wholesale,Refinance CashOut,603750.0,2025-04-18,37
82503217,CONFORMING,Wholesale,Purchase,464000.0,2025-04-01,20
82503218,ZERO INTEREST PROGRAM,Wholesale,Purchase,6136.0,2025-04-10,29
82503219,ZERO INTEREST PROGRAM,Wholesale,Purchase,8750.0,2025-04-10,29
82503220,CONFORMING,Wholesale,Purchase,532000.0,2025-04-30,48
82503225,NONCONFORMING,Wholesale,Purchase,470000.0,2025-04-11,29
82503245,NONCONFORMING,Wholesale,Refinance CashOut,200000.0,2025-05-07,55
82503246,NONCONFORMING,Wholesale,Purchase,164250.0,2025-04-09,27
82503267,FHA,Wholesale,Purchase,535575.0,2025-03-27,13
82503268,2ND,Wholesale,Refinance CashOut,125000.0,2025-06-03,81
62503269,NONCONFORMING,Retail,Purchase,700000.0,2025-04-09,26
82503248,NONCONFORMING,Wholesale,Purchase,612500.0,2025-03-31,18
82503258,CONFORMING,Wholesale,Purchase,508000.0,2025-05-19,27
82503261,CONFORMING,Wholesale,Purchase,652000.0,2025-03-28,14
82503263,NONCONFORMING,Wholesale,Purchase,870000.0,2025-04-11,28
82503275,NONCONFORMING,Wholesale,Refinance CashOut,1290000.0,2025-05-05,52
82411132,CONVENTIONAL BOND STD MI,Wholesale,Purchase,436000.0,2024-12-20,38
82411135,NONCONFORMING,Wholesale,Purchase,119600.0,2024-12-13,31
82411136,FHA,Wholesale,Purchase,422670.0,2024-12-12,29
82411139,FHA,Wholesale,Refinance CashOut,555200.0,2024-12-10,28
82411140,NONCONFORMING,Wholesale,Purchase,676000.0,2024-12-19,37
82411141,FHA,Wholesale,Purchase,317485.0,2024-11-27,15
82411142,FHA,Wholesale,Purchase,579000.0,2024-12-05,23
82411145,NONCONFORMING,Wholesale,Purchase,325500.0,2024-12-09,27
82411160,NONCONFORMING,Wholesale,Refinance CashOut,250000.0,2024-12-19,36
82411162,2ND,Wholesale,Refinance CashOut,160000.0,2024-12-11,28
82411167,NONCONFORMING,Wholesale,Refinance CashOut,580000.0,2024-12-10,27
62411170,VA,Retail,Refinance CashOut,760000.0,2024-12-26,42
82411171,NONCONFORMING,Wholesale,Refinance CashOut,718200.0,2024-12-19,35
82411176,ZERO INTEREST PROGRAM,Wholesale,Purchase,103000.0,2024-12-20,38
82411177,NONCONFORMING,Wholesale,Purchase,1158720.0,2024-12-10,26
82411182,NONCONFORMING,Wholesale,Purchase,520000.0,2024-12-04,20
82411183,FHA BOND,Wholesale,Purchase,733400.0,2024-12-05,21
82411187,2ND,Wholesale,Purchase,26600.0,2024-12-05,21
82411192,NONCONFORMING,Wholesale,Purchase,568500.0,2024-12-23,39
82411193,CONFORMING,Wholesale,Purchase,232750.0,2025-07-16,21
82411195,VA,Wholesale,Purchase,430000.0,2024-11-27,12
82411197,FHA,Wholesale,Purchase,361875.0,2024-12-13,21
82411199,VA,Wholesale,Purchase,1490000.0,2024-12-06,22
82411203,NONCONFORMING,Wholesale,Purchase,336000.0,2025-01-24,70
62411294,FHA,Retail,Purchase,223880.0,2025-01-13,55
82411207,NONCONFORMING,Wholesale,Purchase,306750.0,2024-12-11,26
82411210,NONCONFORMING,Wholesale,Purchase,343000.0,2024-12-16,31
82411212,CONFORMING,Wholesale,Purchase,548000.0,2024-12-16,31
82411213,NONCONFORMING,Wholesale,Refinance CashOut,800000.0,2024-12-19,34
82411217,NONCONFORMING,Wholesale,Purchase,165000.0,2024-12-13,27
82411246,FHA BOND,Wholesale,Purchase,226775.0,2025-01-02,45
82411250,2ND,Wholesale,Purchase,8225.0,2025-01-02,45
82411251,FHA BOND,Wholesale,Purchase,260550.0,2024-12-27,39
82411254,2ND,Wholesale,Purchase,13500.0,2024-12-27,39
82411256,2ND,Wholesale,Refinance CashOut,342000.0,2024-12-24,36
82411287,NONCONFORMING,Wholesale,Refinance CashOut,1190000.0,2024-12-18,30
82411293,NONCONFORMING,Wholesale,Purchase,506250.0,2024-12-13,24
82411299,NONCONFORMING,Wholesale,Purchase,217000.0,2024-12-16,27
62411304,FHA,Retail,Purchase,554875.0,2025-02-14,18
82411305,NONCONFORMING,Wholesale,Refinance CashOut,1020000.0,2024-12-26,37
82411308,NONCONFORMING,Wholesale,Refinance,382000.0,2024-12-26,37
82411309,NONCONFORMING,Wholesale,Purchase,480000.0,2024-12-12,23
82411310,CONFORMING,Wholesale,Purchase,380000.0,2024-12-06,17
82411314,2ND,Wholesale,Refinance CashOut,265000.0,2024-12-13,24
82411318,FHA,Wholesale,Purchase,193000.0,2024-12-27,37
82411320,CONFORMING,Wholesale,Purchase,346750.0,2024-12-26,36
82411326,FHA,Wholesale,Purchase,714100.0,2024-12-09,19
82411332,FHA,Wholesale,Purchase,1107820.0,2024-12-17,27
82411333,NONCONFORMING,Wholesale,Purchase,432000.0,2024-12-30,40
82411337,CONVENTIONAL BOND STD MI,Wholesale,Purchase,305065.0,2024-12-18,28
82411340,NONCONFORMING,Wholesale,Purchase,304000.0,2024-12-31,41
62411348,NONCONFORMING,Retail,Refinance CashOut,273000.0,2025-01-16,55
82411346,NONCONFORMING,Wholesale,Refinance CashOut,338000.0,2024-12-23,33
82411351,VA,Wholesale,Purchase,244000.0,2024-12-20,29
82411358,CONFORMING,Wholesale,Purchase,460750.0,2025-02-12,36
82411364,FHA,Wholesale,Purchase,482500.0,2024-12-06,15
82411370,NONCONFORMING,Wholesale,Refinance CashOut,700000.0,2024-12-23,31
82411374,CONFORMING,Wholesale,Purchase,766500.0,2024-12-13,21
82411376,NONCONFORMING,Wholesale,Purchase,480000.0,2024-12-16,24
82411377,NONCONFORMING,Wholesale,Purchase,2025000.0,2024-12-20,28
82411379,FHA,Wholesale,Purchase,196428.0,2024-12-23,30
82411381,CONFORMING,Wholesale,Purchase,414000.0,2024-12-18,23
82411382,NONCONFORMING,Wholesale,Refinance,228000.0,2024-12-31,36
82411383,FHA,Wholesale,Purchase,308800.0,2024-12-13,18
82411388,NONCONFORMING,Wholesale,Purchase,151500.0,2024-12-27,32
82411389,NONCONFORMING,Wholesale,Purchase,308000.0,2025-01-02,38
82411391,NONCONFORMING,Wholesale,Refinance CashOut,1000000.0,2024-12-24,29
82411393,FHA BOND,Wholesale,Purchase,332925.0,2024-12-18,23
82411395,CONVENTIONAL BOND STD MI,Wholesale,Purchase,592000.0,2024-12-26,29
82411396,ZERO INTEREST PROGRAM,Wholesale,Purchase,148000.0,2024-12-26,29
82411400,FHA,Wholesale,Purchase,1056675.0,2024-12-09,14
82411402,NONCONFORMING,Wholesale,Purchase,570000.0,2024-12-24,29
82411407,NONCONFORMING,Wholesale,Purchase,850000.0,2024-12-19,23
82411409,NONCONFORMING,Wholesale,Purchase,226000.0,2024-12-19,23
82411411,FHA,Wholesale,Refinance CashOut,475000.0,2024-12-13,17
82511483,FHA,Wholesale,Purchase,,2025-12-30,39
82511485,2ND,Wholesale,Purchase,,2025-12-24,33
82502134,FHA,Wholesale,Purchase,482500.0,2025-03-19,37
82502135,NONCONFORMING,Wholesale,Refinance CashOut,400000.0,2025-04-07,56
82502098,NONCONFORMING,Wholesale,Refinance CashOut,802900.0,2025-02-24,17
82502101,FHA,Wholesale,Purchase,313625.0,2025-03-07,28
82502106,NONCONFORMING,Wholesale,Purchase,1745900.0,2025-02-20,13
82502109,NONCONFORMING,Wholesale,Refinance CashOut,357500.0,2025-03-12,33
82502112,NONCONFORMING,Wholesale,Refinance CashOut,348000.0,2025-02-24,17
82502117,NONCONFORMING,Wholesale,Refinance CashOut,158200.0,2025-02-25,15
82502136,FHA BOND,Wholesale,Purchase,376350.0,2025-04-09,43
62502139,FHA,Retail,Refinance CashOut,495000.0,2025-03-18,35
62502173,NONCONFORMING,Retail,Purchase,840000.0,2025-03-14,29
82502137,NONCONFORMING,Wholesale,Purchase,105000.0,2025-02-27,17
82502141,NONCONFORMING,Wholesale,Refinance CashOut,225000.0,2025-02-27,16
82502143,FHA,Wholesale,Purchase,115800.0,2025-04-08,56
82502145,2ND,Wholesale,Refinance CashOut,250000.0,2025-02-27,16
82502146,NONCONFORMING,Wholesale,Purchase,443400.0,2025-03-18,35
62412150,2ND,Retail,Refinance CashOut,146128.0,2025-01-15,36
82412151,NONCONFORMING,Wholesale,Refinance,1081600.0,2025-03-20,101
82412154,CONFORMING,Wholesale,Purchase,273750.0,2024-12-26,16
82412156,FHA,Wholesale,Other,378169.0,2025-01-23,44
82412159,NONCONFORMING,Wholesale,Purchase,173600.0,2024-12-26,16
82412161,NONCONFORMING,Wholesale,Purchase,308000.0,2024-12-30,20
82412175,NONCONFORMING,Wholesale,Purchase,290000.0,2025-01-10,30
82412177,NONCONFORMING,Wholesale,Refinance CashOut,1125000.0,2025-01-27,47
62412178,2ND,Retail,Refinance CashOut,600000.0,2025-01-17,37
82412180,FHA BOND,Wholesale,Purchase,506625.0,2025-01-07,27
82412181,NONCONFORMING,Wholesale,Purchase,547916.0,2025-01-16,36
82412183,NONCONFORMING,Wholesale,Purchase,600000.0,2024-12-20,9
62412185,FHA,Retail,Purchase,524225.0,2025-02-03,24
82412188,2ND,Wholesale,Purchase,18375.0,2025-01-07,27
82412193,NONCONFORMING,Wholesale,Refinance CashOut,444000.0,2025-01-07,27
62412212,2ND,Retail,Refinance CashOut,225000.0,2025-04-08,116
82412200,FHA,Wholesale,Purchase,492200.0,2025-01-06,25
82412203,NONCONFORMING,Wholesale,Purchase,444000.0,2025-01-06,25
82412204,FHA,Wholesale,Purchase,654350.0,2025-01-28,47
82412205,NONCONFORMING,Wholesale,Refinance CashOut,553000.0,2025-01-10,29
82412206,FHA,Wholesale,Purchase,294325.0,2025-01-30,49
82412209,NONCONFORMING,Wholesale,Refinance CashOut,400000.0,2025-01-17,36
82412210,CONFORMING,Wholesale,Purchase,920000.0,2025-01-13,32
82412214,NONCONFORMING,Wholesale,Purchase,248000.0,2025-01-07,26
82412215,NONCONFORMING,Wholesale,Purchase,768000.0,2024-12-26,14
82412216,NONCONFORMING,Wholesale,Purchase,464250.0,2025-02-03,53
82412217,NONCONFORMING,Wholesale,Purchase,500000.0,2025-01-10,29
82412224,FHA,Wholesale,Purchase,241250.0,2025-01-10,28
82412228,CONFORMING,Wholesale,Purchase,160000.0,2024-12-26,13
82412229,NONCONFORMING,Wholesale,Refinance CashOut,941376.0,2025-01-24,42
82412248,NONCONFORMING,Wholesale,Purchase,682200.0,2025-01-21,36
82412253,FHA,Wholesale,Purchase,346750.0,2025-01-03,18
82412256,FHA,Wholesale,Purchase,363805.0,2025-01-13,28
82412234,CONFORMING,Wholesale,Purchase,625100.0,2024-12-31,18
82412235,NONCONFORMING,Wholesale,Purchase,393750.0,2025-01-17,35
82412237,CONFORMING,Wholesale,Refinance,219000.0,2025-05-07,145
82412238,FHA,Wholesale,Refinance CashOut,210000.0,2025-02-12,61
82412239,CONFORMING,Wholesale,Purchase,150000.0,2025-01-31,49
82412241,NONCONFORMING,Wholesale,Purchase,390600.0,2025-01-09,27
82412244,2ND,Wholesale,Refinance CashOut,280700.0,2025-02-04,53
82412257,NONCONFORMING,Wholesale,Refinance CashOut,235500.0,2025-01-13,28
82412263,2ND,Wholesale,Refinance CashOut,155000.0,2025-02-13,59
82412265,FHA,Wholesale,Purchase,397580.0,2025-01-10,25
82412269,FHA,Wholesale,Purchase,352225.0,2025-01-13,28
82412272,NONCONFORMING,Wholesale,Purchase,400000.0,2025-01-10,24
82412273,NONCONFORMING,Wholesale,Purchase,700000.0,2025-01-15,29
82412275,NONCONFORMING,Wholesale,Purchase,600000.0,2024-12-30,13
82412276,FHA BOND,Wholesale,Purchase,361875.0,2025-01-16,30
82412281,NONCONFORMING,Wholesale,Refinance,450000.0,2025-01-27,41
82412286,FHA BOND,Wholesale,Purchase,453550.0,2025-01-28,42
82412288,NONCONFORMING,Wholesale,Purchase,501500.0,2025-01-24,38
82412290,FHA,Wholesale,Purchase,465130.0,2025-01-10,24
82412291,2ND,Wholesale,Purchase,18750.0,2025-01-16,30
82412293,2ND,Wholesale,Purchase,16450.0,2025-01-28,42
82412297,FHA BOND,Wholesale,Purchase,142337.0,2025-02-07,52
82412298,2ND,Wholesale,Purchase,7375.0,2025-02-07,52
82412300,FHA,Wholesale,Purchase,492150.0,2025-01-15,29
82412301,NONCONFORMING,Wholesale,Refinance CashOut,690000.0,2025-01-31,45
82412302,NONCONFORMING,Wholesale,Purchase,392000.0,2024-12-30,13
82412304,NONCONFORMING,Wholesale,Purchase,200000.0,2025-01-28,41
82412306,NONCONFORMING,Wholesale,Refinance CashOut,350000.0,2025-01-31,44
82412309,CONFORMING,Wholesale,Purchase,480000.0,2025-01-28,41
82412311,FHA,Wholesale,Purchase,408195.0,2025-01-14,27
82412313,2ND,Wholesale,Refinance CashOut,124637.0,2025-01-29,42
82412314,NONCONFORMING,Wholesale,Purchase,760800.0,2025-01-10,23
82412315,FHA BOND,Wholesale,Purchase,477675.0,2025-01-15,28
82412322,NONCONFORMING,Wholesale,Refinance,236250.0,2025-01-27,40
82412324,2ND,Wholesale,Refinance CashOut,300000.0,2025-02-13,57
82412325,FHA BOND,Wholesale,Purchase,410125.0,2025-02-04,48
82412330,2ND,Wholesale,Purchase,17325.0,2025-01-15,28
82412331,ZERO INTEREST PROGRAM,Wholesale,Purchase,14875.0,2025-02-04,48
82412332,NONCONFORMING,Wholesale,Purchase,234900.0,2025-01-17,29
82412337,FHA BOND,Wholesale,Purchase,492150.0,2025-02-05,48
82412338,FHA,Wholesale,Purchase,265375.0,2025-02-24,67
82412344,NONCONFORMING,Wholesale,Purchase,617400.0,2025-01-10,22
82412345,VA,Wholesale,Purchase,241000.0,2025-02-28,36
82412346,NONCONFORMING,Wholesale,Refinance CashOut,630000.0,2025-02-12,55
62412369,NONCONFORMING,Retail,Purchase,1040000.0,2025-02-20,42
82412349,NONCONFORMING,Wholesale,Purchase,172500.0,2025-01-16,27
82412352,2ND,Wholesale,Purchase,17850.0,2025-02-05,48
82412354,FHA,Wholesale,Purchase,675500.0,2025-01-27,38
82412355,NONCONFORMING,Wholesale,Purchase,345000.0,2025-01-13,24
82412356,NONCONFORMING,Wholesale,Refinance CashOut,682500.0,2025-02-11,53
82412358,NONCONFORMING,Wholesale,Refinance CashOut,999999.0,2025-02-14,56
82412359,NONCONFORMING,Wholesale,Purchase,525000.0,2025-01-14,25
82412368,FHA,Wholesale,Purchase,541500.0,2025-02-24,27
82412370,NONCONFORMING,Wholesale,Purchase,525000.0,2025-01-29,37
82412372,FHA BOND,Wholesale,Purchase,356085.0,2025-01-21,29
82412374,NONCONFORMING,Wholesale,Refinance CashOut,150000.0,2025-01-22,30
82412382,2ND,Wholesale,Refinance CashOut,187000.0,2025-02-11,50
82412384,2ND,Wholesale,Purchase,12915.0,2025-01-21,29
82502149,NONCONFORMING,Wholesale,Purchase,176800.0,2025-03-10,27
82502151,NONCONFORMING,Wholesale,Purchase,1216000.0,2025-03-11,28
82502155,NONCONFORMING,Wholesale,Purchase,334320.0,2025-04-11,59
82502157,NONCONFORMING,Wholesale,Refinance CashOut,545000.0,2025-03-24,41
82502161,NONCONFORMING,Wholesale,Refinance CashOut,305000.0,2025-03-12,28
82502162,NONCONFORMING,Wholesale,Purchase,234000.0,2025-03-28,44
82502166,CONFORMING,Wholesale,Refinance,313545.0,2025-04-15,62
82502167,FHA,Wholesale,Purchase,556400.0,2025-03-10,26
82502168,NONCONFORMING,Wholesale,Purchase,1128324.0,2025-03-24,40
82502169,CONVENTIONAL BOND STD MI,Wholesale,Purchase,360000.0,2025-03-12,28
82502170,NONCONFORMING,Wholesale,Purchase,255000.0,2025-02-25,13
82502171,ZERO INTEREST PROGRAM,Wholesale,Purchase,90000.0,2025-03-12,28
82502172,FHA,Wholesale,Purchase,410125.0,2025-03-11,27
82502174,NONCONFORMING,Wholesale,Purchase,684000.0,2025-02-27,15
82502190,CONFORMING,Wholesale,Purchase,253175.0,2025-03-26,41
82502191,2ND,Wholesale,Refinance CashOut,750000.0,2025-03-04,19
82502196,FHA BOND,Wholesale,Purchase,472850.0,2025-03-05,20
82502200,ZERO INTEREST PROGRAM,Wholesale,Purchase,17150.0,2025-03-05,20
82502202,NONCONFORMING,Wholesale,Refinance CashOut,157500.0,2025-03-21,36
82502176,2ND,Wholesale,Refinance CashOut,401000.0,2025-03-04,20
82502177,2ND,Wholesale,Refinance CashOut,244000.0,2025-03-21,37
82412393,FHA,Wholesale,Purchase,395650.0,2025-01-22,30
82412394,FHA,Wholesale,Other,825417.0,2025-01-27,35
82412395,NONCONFORMING,Wholesale,Refinance CashOut,470000.0,2025-01-30,38
82412400,NONCONFORMING,Wholesale,Purchase,125000.0,2025-01-07,14
82412402,NONCONFORMING,Wholesale,Purchase,1522500.0,2025-01-13,20
82412404,2ND,Wholesale,Refinance CashOut,375000.0,2025-01-29,34
82412407,CONVENTIONAL BOND STD MI,Wholesale,Purchase,494000.0,2025-05-09,59
82412411,FHA,Wholesale,Purchase,598300.0,2025-01-17,22
82412413,ZERO INTEREST PROGRAM,Wholesale,Purchase,14820.0,2025-05-09,59
82412415,,Wholesale,Purchase,15600.0,2025-05-09,59
82412416,NONCONFORMING,Wholesale,Purchase,1040000.0,2025-01-24,28
82412417,NONCONFORMING,Wholesale,Refinance,397000.0,2025-01-24,28
82412423,FHA,Wholesale,Purchase,607950.0,2025-01-21,25
82412424,NONCONFORMING,Wholesale,Purchase,603000.0,2025-01-14,18
82412425,2ND,Wholesale,Refinance CashOut,220000.0,2025-01-21,25
82412427,NONCONFORMING,Wholesale,Refinance CashOut,199200.0,2025-02-03,38
82412430,NONCONFORMING,Wholesale,Purchase,504000.0,2025-01-21,22
82412437,FHA BOND,Wholesale,Purchase,376350.0,2025-01-17,18
82412440,2ND,Wholesale,Purchase,13650.0,2025-01-17,18
82412444,CONFORMING,Wholesale,Purchase,464000.0,2025-02-05,37
82412447,NONCONFORMING,Wholesale,Purchase,408000.0,2025-01-31,31
82412451,FHA,Wholesale,Purchase,651375.0,2025-01-30,30
82501001,FHA,Wholesale,Purchase,482500.0,2025-01-21,15
82501004,NONCONFORMING,Wholesale,Purchase,270000.0,2025-01-22,20
82501005,NONCONFORMING,Wholesale,Purchase,265550.0,2025-01-23,21
82501006,NONCONFORMING,Wholesale,Refinance CashOut,400000.0,2025-01-29,27
82501027,NONCONFORMING,Wholesale,Refinance CashOut,250000.0,2025-02-19,47
82501030,NONCONFORMING,Wholesale,Purchase,999200.0,2025-01-24,21
82501031,FHA,Wholesale,Refinance CashOut,100000.0,2025-02-05,33
82501032,NONCONFORMING,Wholesale,Refinance,663000.0,2025-02-10,38
82501033,CONFORMING,Wholesale,Purchase,237250.0,2025-02-03,30
62501037,CONFORMING,Retail,Refinance,426500.0,2025-01-28,22
62501038,CONFORMING,Retail,Purchase,289000.0,2025-07-17,16
82501043,NONCONFORMING,Wholesale,Refinance CashOut,818200.0,2025-01-29,23
82501013,NONCONFORMING,Wholesale,Refinance CashOut,765000.0,2025-01-31,29
82501015,NONCONFORMING,Wholesale,Refinance CashOut,500000.0,2025-02-05,34
82501017,NONCONFORMING,Wholesale,Refinance CashOut,107250.0,2025-03-11,68
82501020,NONCONFORMING,Wholesale,Purchase,361540.0,2025-01-28,26
82501023,NONCONFORMING,Wholesale,Purchase,700800.0,2025-01-24,21
82501025,NONCONFORMING,Wholesale,Purchase,784000.0,2025-01-15,12
82501026,FHA,Wholesale,Purchase,337750.0,2025-01-31,28
82501044,NONCONFORMING,Wholesale,Refinance CashOut,845500.0,2025-01-29,23
82501059,NONCONFORMING,Wholesale,Purchase,417600.0,2025-02-03,27
82501062,FHA,Wholesale,Purchase,307835.0,2025-01-23,16
82501063,FHA,Wholesale,Purchase,404000.0,2025-01-28,21
82501065,FHA,Wholesale,Purchase,482451.0,2025-04-11,17
82501066,NONCONFORMING,Wholesale,Purchase,236250.0,2025-01-17,10
82501067,NONCONFORMING,Wholesale,Purchase,512000.0,2025-02-06,30
82501072,FHA,Wholesale,Purchase,733400.0,2025-01-28,21
82501073,NONCONFORMING,Wholesale,Purchase,675000.0,2025-01-31,24
82501076,FHA,Wholesale,Purchase,558735.0,2025-01-23,16
62501046,2ND,Retail,Refinance CashOut,400000.0,2025-02-26,51
82501052,NONCONFORMING,Wholesale,Purchase,297000.0,2025-01-29,23
82501053,NONCONFORMING,Wholesale,Purchase,405000.0,2025-02-21,46
82501054,NONCONFORMING,Wholesale,Refinance,500000.0,2025-01-29,23
62501055,NONCONFORMING,Retail,Purchase,279000.0,2025-05-22,73
82501056,CONFORMING,Wholesale,Purchase,680000.0,2025-02-13,22
82501057,FHA BOND,Wholesale,Purchase,323274.0,2025-01-21,14
82501058,FHA,Wholesale,Purchase,287570.0,2025-02-14,38
82501097,2ND,Wholesale,Refinance CashOut,250000.0,2025-02-12,35
82501103,NONCONFORMING,Wholesale,Refinance,410000.0,2025-01-27,18
82501106,NONCONFORMING,Wholesale,Purchase,804000.0,2025-01-27,18
82501108,CONFORMING,Wholesale,Purchase,806500.0,2025-01-28,19
82501078,CONFORMING,Wholesale,Purchase,494000.0,2025-02-11,35
82501082,FHA,Wholesale,Purchase,386000.0,2025-02-18,25
82501084,NONCONFORMING,Wholesale,Refinance CashOut,463000.0,2025-01-30,23
82501088,CONFORMING,Wholesale,Purchase,513000.0,2025-01-30,22
